Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	6	9	0	20	44	31.70	74.60	41.19
2021	6	9	0	35	45	31.80	74.50	41.47
2021	6	9	0	50	46	31.80	74.70	41.55
2021	6	9	1	5	47	31.60	75.00	41.02
2021	6	9	1	20	48	31.60	74.80	40.95
2021	6	9	1	35	49	31.30	73.40	39.54
2021	6	9	1	50	50	31.10	72.70	38.72
2021	6	9	2	5	51	31.20	70.00	38.14
2021	6	9	2	20	52	31.00	68.00	37.01
2021	6	9	2	35	53	31.00	66.30	36.52
2021	6	9	2	50	54	31.00	65.10	36.18
2021	6	9	3	5	55	31.00	65.10	36.18
2021	6	9	3	20	55	30.70	64.80	35.40
2021	6	9	3	35	56	30.80	63.70	35.34
2021	6	9	3	50	57	30.40	64.40	34.62
2021	6	9	4	5	58	30.50	64.10	34.77
2021	6	9	4	20	59	30.50	64.50	34.87
2021	6	9	4	36	0	30.30	65.80	34.73
2021	6	9	4	51	1	30.10	67.00	34.56
2021	6	9	5	6	2	30.10	67.00	34.56
2021	6	9	5	21	3	30.00	67.80	34.52
2021	6	9	5	36	4	29.80	68.50	34.21
2021	6	9	5	51	5	29.80	69.70	34.49
2021	6	9	6	6	6	29.60	70.80	34.26
2021	6	9	6	21	7	29.70	71.30	34.61
2021	6	9	6	36	8	29.70	71.50	34.66
2021	6	9	6	51	9	29.80	71.90	35.00
2021	6	9	7	6	10	29.60	73.10	34.78
2021	6	9	7	21	11	29.60	73.50	34.87
2021	6	9	7	36	12	29.90	73.60	35.67
2021	6	9	7	51	12	30.00	73.00	35.78
2021	6	9	8	6	13	30.20	70.60	35.68
2021	6	9	8	21	14	30.50	68.60	35.91
2021	6	9	8	36	15	30.50	68.90	35.99
2021	6	9	8	51	16	30.90	67.10	36.50
2021	6	9	9	6	17	31.30	66.20	37.24
2021	6	9	9	21	18	31.40	63.70	36.75
2021	6	9	9	36	19	31.90	64.10	38.11
2021	6	9	9	51	20	32.30	59.60	37.66
2021	6	9	10	6	21	32.60	58.00	37.86
2021	6	9	10	21	22	33.10	56.90	38.68
2021	6	9	10	36	23	33.40	55.30	38.84
2021	6	9	10	51	24	33.60	54.10	38.89
2021	6	9	11	6	25	33.90	54.80	39.86
2021	6	9	11	21	26	34.20	54.90	40.64
2021	6	9	11	36	27	34.30	53.60	40.39
2021	6	9	11	51	28	34.50	50.20	39.58
2021	6	9	12	6	29	34.70	49.80	39.90
2021	6	9	12	21	30	35.00	50.70	40.95
2021	6	9	12	36	31	35.30	50.90	41.77
2021	6	9	12	51	32	35.60	49.60	41.96
2021	6	9	13	6	33	35.80	49.40	42.37
2021	6	9	13	21	34	35.80	50.70	42.94
2021	6	9	13	36	35	36.30	49.90	43.86
2021	6	9	13	51	36	36.60	48.30	43.89
2021	6	9	14	6	37	36.70	48.90	44.43
2021	6	9	14	21	38	37.00	48.90	45.22
2021	6	9	14	36	39	37.20	48.50	45.55
2021	6	9	14	51	40	36.90	47.90	44.47
2021	6	9	15	6	41	36.70	48.70	44.33
2021	6	9	15	21	42	37.00	49.10	45.32
2021	6	9	15	36	43	36.90	48.60	44.81
2021	6	9	15	51	44	37.00	47.80	44.68
2021	6	9	16	6	45	36.70	48.70	44.33
2021	6	9	16	21	46	36.70	48.10	44.05
2021	6	9	16	36	47	36.70	48.40	44.19
2021	6	9	16	51	48	36.60	48.60	44.03
2021	6	9	17	6	49	36.80	49.10	44.79
2021	6	9	17	21	50	36.60	48.50	43.98
2021	6	9	17	36	51	36.10	50.80	43.76
2021	6	9	17	51	52	35.40	52.50	42.70
2021	6	9	18	6	53	35.40	53.30	43.06
2021	6	9	18	21	54	35.30	52.60	42.49
2021	6	9	18	36	55	35.20	52.80	42.32
2021	6	9	18	51	56	35.00	53.30	42.02
2021	6	9	19	6	57	34.90	53.80	41.97
2021	6	9	19	21	58	34.70	54.00	41.54
2021	6	9	19	36	59	34.90	52.60	41.47
2021	6	9	19	51	59	35.00	49.50	40.48
2021	6	9	20	7	0	35.10	49.10	40.56
2021	6	9	20	22	1	35.00	48.90	40.25
2021	6	9	20	37	2	34.90	48.10	39.72
2021	6	9	20	52	3	34.50	48.50	38.98
2021	6	9	21	7	4	34.30	49.80	38.99
2021	6	9	21	22	5	34.20	50.40	38.97
2021	6	9	21	37	6	34.30	50.80	39.34
2021	6	9	21	52	7	34.40	51.00	39.65
2021	6	9	22	7	8	34.40	51.20	39.72
2021	6	9	22	22	9	34.30	50.20	39.13
2021	6	9	22	37	10	33.90	51.10	38.54
2021	6	9	22	52	11	33.70	51.70	38.30
2021	6	9	23	7	12	33.60	52.20	38.25
2021	6	9	23	22	13	33.50	52.50	38.12
2021	6	9	23	37	14	33.20	53.40	37.75
2021	6	9	23	52	15	33.20	53.50	37.78
2021	6	10	0	7	16	33.60	53.30	38.62
2021	6	10	0	22	17	33.50	53.50	38.46
2021	6	10	0	37	18	33.60	53.30	38.62
2021	6	10	0	52	19	33.20	53.90	37.91
2021	6	10	1	7	20	32.60	55.10	36.95
2021	6	10	1	22	21	32.50	55.00	36.70
2021	6	10	1	37	22	32.20	55.00	36.06
2021	6	10	1	52	23	32.00	55.70	35.83
2021	6	10	2	7	24	32.00	56.80	36.14
2021	6	10	2	22	25	31.90	57.80	36.20
2021	6	10	2	37	26	31.60	59.00	35.88
2021	6	10	2	52	27	31.50	59.80	35.88
2021	6	10	3	7	28	31.50	60.20	35.99
2021	6	10	3	22	29	31.50	61.00	36.21
2021	6	10	3	37	30	31.20	62.90	36.05
2021	6	10	3	52	31	30.90	64.50	35.78
2021	6	10	4	7	31	30.60	65.40	35.32
2021	6	10	4	22	32	30.50	66.00	35.24
2021	6	10	4	37	33	30.40	66.70	35.18
2021	6	10	4	52	34	30.50	66.50	35.37
2021	6	10	5	7	35	30.20	67.50	34.91
2021	6	10	5	22	36	30.10	68.00	34.80
2021	6	10	5	37	37	30.20	68.20	35.08
2021	6	10	5	52	38	30.00	69.30	34.87
2021	6	10	6	7	39	30.10	69.30	35.11
2021	6	10	6	22	40	29.90	70.00	34.80
2021	6	10	6	37	41	29.80	70.80	34.74
2021	6	10	6	52	42	29.70	71.30	34.61
2021	6	10	7	7	43	29.80	71.00	34.79
2021	6	10	7	22	44	29.80	70.60	34.69
2021	6	10	7	37	45	30.00	70.60	35.18
2021	6	10	7	52	46	30.40	69.40	35.87
2021	6	10	8	7	46	30.50	68.70	35.94
2021	6	10	8	22	47	30.80	68.00	36.50
2021	6	10	8	37	48	31.00	67.60	36.89
2021	6	10	8	52	49	31.30	67.10	37.51
2021	6	10	9	7	50	31.50	65.50	37.53
2021	6	10	9	22	51	31.80	64.40	37.95
